"ID","TITLE","META_DESC","FULL_SUMMARY"
"1231","Phenylketonuria","In phenylketonuria (PKU), your body can't process phenylalanine, an amino acid in most foods. Read about genetics, screening, and special diets.","<p>Phenylketonuria (PKU) is a type of <a href='https://medlineplus.gov/aminoacidmetabolismdisorders.html'>amino acid metabolism disorder</a>. It is inherited. If you have it, your body can't process part of a protein called phenylalanine (Phe). Phe is in almost all foods. If your Phe level gets too high, it can damage your brain and cause severe intellectual disability. All babies born in U.S. hospitals must now have a <a href='https://medlineplus.gov/newbornscreening.html'>screening</a> test for PKU. This makes it easier to diagnose and treat the problem early. </p> <p>The best treatment for PKU is a diet of low-protein foods. There are special formulas for newborns. For older children and adults, the diet includes many fruits and vegetables. It also includes some low-protein breads, pastas and cereals. Nutritional formulas provide the vitamins and minerals you can't get from their food.</p> <p>Babies who get on this special diet soon after they are born develop normally. Many have no symptoms of PKU. It is important to stay on the diet for the rest of your life.</p> <p >NIH: National Institute of Child Health and Human Development</p>"
"1237","Pheochromocytoma","Pheochromocytoma is a rare tumor. Pheochromocytomas often cause the adrenal gland to make too many hormones. This can lead to high blood pressure.","<p>Pheochromocytoma is a rare tumor that usually starts in the cells of one of your adrenal glands. Although they are usually <a href='https://medlineplus.gov/benigntumors.html'>benign</a>, pheochromocytomas often cause the adrenal gland to make too many hormones. This can lead to high blood pressure and cause symptoms such as </p> <ul> <li>Headaches</li> <li>Sweating</li> <li>Pounding of the heart</li> <li>Being shaky</li> <li>Being extremely pale</li> </ul> <p>Sometimes pheochromocytoma is part of another condition called multiple endocrine neoplasia syndrome (MEN). People with MEN often have other cancers and other problems involving hormones. </p> <p>Doctors use lab tests and imaging tests to diagnose it. Surgery is the most common treatment. Other options include radiation therapy, chemotherapy, and targeted therapy. Targeted therapy uses substances that attack cancer cells without harming normal cells.</p> <p >NIH: National Cancer Institute</p>"
"360","Phobias","A phobia is a type of anxiety disorder. There are many specific phobias. Treatment helps most people with phobias.","<p>A phobia is a type of <a href='https://medlineplus.gov/anxiety.html'>anxiety disorder</a>. It is a strong, irrational fear of something that poses little or no real danger.</p> <p>There are many specific phobias. Acrophobia is a fear of heights. Agoraphobia is a fear of public places, and claustrophobia is a fear of closed-in places. If you become anxious and extremely self-conscious in everyday social situations, you could have a social phobia. Other common phobias involve tunnels, highway driving, water, flying, animals and blood. </p> <p>People with phobias try to avoid what they are afraid of. If they cannot, they may experience</p> <ul> <li>Panic and fear</li> <li>Rapid heartbeat</li> <li>Shortness of breath</li> <li>Trembling</li> <li>A strong desire to get away</li> </ul> <p>Phobias usually start in children or teens, and continue into adulthood. The causes of specific phobias are not known, but they sometimes run in families. </p> <p>Treatment helps most people with phobias. Options include medicines, therapy or both.</p> <p >NIH: National Institute of Mental Health</p>"
"4946","Pinkeye","Pinkeye (conjunctivitis) is inflammation of the outer layer of the eye and inside of the eyelid. Read about the symptoms, causes, and treatment.","<p>Conjunctivitis is the medical name for pink eye. It involves inflammation of the outer layer of the eye and inside of the eyelid. It can cause swelling, itching, burning, discharge, and redness. Causes include </p> <ul> <li>Bacterial or viral infection</li> <li>Allergies </li> <li>Substances that cause irritation</li> <li>Contact lens products, eye drops, or eye ointments</li> </ul> <p>Pinkeye usually does not affect vision. Infectious pink eye can easily spread from one person to another. The infection will clear in most cases without medical care, but bacterial pinkeye needs treatment with antibiotic eye drops or ointment.</p> <p >NIH: National Eye Institute</p>"
"362","Pituitary Disorders","Your pituitary gland makes hormones. With a pituitary disorder, you have too much or too little of one of these hormones. Learn about these disorders.","<p>Your pituitary gland is a pea-sized gland at the base of your brain. The pituitary is the &quot;master control gland&quot; - it makes hormones that affect growth and the functions of other glands in the body. </p> <p>With pituitary disorders, you often have too much or too little of one of your hormones. Injuries can cause pituitary disorders, but the most common cause is a <a href='https://medlineplus.gov/pituitarytumors.html'>pituitary tumor</a>.</p>"
"5328","Pituitary Tumors","Pituitary tumors are common. The most common type of pituitary tumor produces hormones and disrupts the balance of hormones in your body.","<p>Your pituitary gland is a pea-sized gland at the base of your brain. The pituitary is the ""master control gland"" - it makes hormones that affect growth and the functions of other glands in the body. </p> <p>Pituitary tumors are common, but often they don't cause health problems. Most people with pituitary tumors never even know they have them. The most common type of pituitary tumor produces hormones and disrupts the balance of hormones in your body. This can cause <a href='https://medlineplus.gov/endocrinediseases.html'>endocrine diseases</a> such as <a href='https://medlineplus.gov/cushingssyndrome.html'>Cushing's syndrome</a> and <a href='https://medlineplus.gov/hyperthyroidism.html'>hyperthyroidism</a>.</p> <p>Symptoms of pituitary tumors include</p> <ul> <li>Headaches </li> <li>Vision problems</li> <li>Nausea and vomiting</li> <li>Problems caused by the production of too many hormones</li> </ul> <p>Pituitary tumors are usually curable. Treatment is often surgery to remove the tumor. Other options include medicines, radiation therapy, and chemotherapy.</p>"
"1656","Plague","Plague is an infection caused by bacteria found mainly in rats and in the fleas that feed on them. There are three forms of plague.","<p>Plague is an infection caused by the bacterium Yersinia pestis. The bacteria are found mainly in rats and in the fleas that feed on them. People and other animals can get plague from rat or flea bites. In the past, plague destroyed entire civilizations. Today plague is uncommon, due to better living conditions and antibiotics.</p> <p>There are three forms of plague:</p> <ul> <li>Bubonic plague causes the tonsils, adenoids, spleen, and thymus to become inflamed. Symptoms include fever, aches, chills, and tender lymph glands.</li> <li>In septicemic plague, bacteria multiply in the blood. It causes fever, chills, shock, and bleeding under the skin or other organs.</li> <li>Pneumonic plague is the most serious form. Bacteria enter the lungs and cause pneumonia. People with the infection can spread this form to others. This type could be a <a href='https://medlineplus.gov/biodefenseandbioterrorism.html'>bioterror</a> agent.</li> </ul> <p>Lab tests can diagnose plague. Treatment is a strong antibiotic. There is no vaccine.</p> <p >NIH: National Institute of Allergy and Infectious Diseases</p>"
"5218","Platelet Disorders","Platelets help wounds heal and prevent bleeding by forming blood clots. Learn about problems from having too few, too many, or abnormal platelets.","<p>Platelets, also known as thrombocytes, are small pieces of blood cells. They form in your bone marrow, a sponge-like tissue in your bones. Platelets play a major role in blood clotting. Normally, when one of your blood vessels is injured, you start to bleed. Your platelets will clot (clump together) to plug the hole in the blood vessel and stop the bleeding. You can have different problems with your platelets:</p> <ul> <li>If your blood has a <strong>low number of platelets</strong>, it is called thrombocytopenia. This can put you at risk for mild to serious <a href='https://medlineplus.gov/bleeding.html'>bleeding</a>. The bleeding could be external or internal. There can be various causes. If the problem is mild, you may not need treatment. For more serious cases, you may need medicines or <a href='https://medlineplus.gov/bloodtransfusionanddonation.html'>blood or platelet transfusions</a>.</li> <li>If your blood has <strong>too many platelets</strong>, you may have a higher risk of <a href='https://medlineplus.gov/bloodclots.html'>blood clots</a>.</li> <ul> <li>When the cause is not known, this is called thrombocythemia. It is rare. You may not need treatment if there are no signs or symptoms. In other cases, people who have it may need treatment with medicines or procedures.</li> <li>If another disease or condition is causing the high platelet count, it is thrombocytosis. The treatment and outlook for thrombocytosis depends on what is causing it.</li> </ul> <li>Another possible problem is that your <strong>platelets do not work as they should</strong>. For example, in von Willebrand Disease, your platelets cannot stick together or cannot attach to blood vessel walls. This can cause excessive bleeding. There are different types of in von Willebrand Disease; treatment depends on which type you have.</li> </ul> <p >NIH: National Heart, Lung, and Blood Institute</p>"
"4627","Pleural Disorders","Pleura is the tissue that wraps around the outside of your lungs. Pleural disorders include pleurisy, pleural effusion and pneumothorax. Learn more.","<p>Your pleura is a large, thin sheet of tissue that wraps around the outside of your lungs and lines the inside of your chest cavity. Between the layers of the pleura is a very thin space. Normally it's filled with a small amount of fluid. The fluid helps the two layers of the pleura glide smoothly past each other as your lungs breathe air in and out.</p> <p>Disorders of the pleura include</p> <ul> <li>Pleurisy - inflammation of the pleura that causes sharp pain with breathing</li> <li>Pleural effusion - excess fluid in the pleural space</li> <li>Pneumothorax - buildup of air or gas in the pleural space</li> <li>Hemothorax - buildup of blood in the pleural space</li> </ul> <p>Many different conditions can cause pleural problems. Viral infection is the most common cause of pleurisy. The most common cause of pleural effusion is <a href='https://medlineplus.gov/heartfailure.html'>congestive heart failure</a>. Lung diseases, like <a href='https://medlineplus.gov/copd.html'>COPD</a>, tuberculosis, and acute lung injury, cause pneumothorax. Injury to the chest is the most common cause of hemothorax. Treatment focuses on removing fluid, air, or blood from the pleural space, relieving symptoms, and treating the underlying condition.</p> <p >NIH: National Heart, Lung, and Blood Institute</p>"
"5714","Pneumococcal Infections","Pneumococcal infections can be mild or severe. The most common types of infections are Meningitis, Sepsis, Pneumonia, and ear and sinus infections ","<p>Pneumococci are a type of <a href='https://medlineplus.gov/streptococcalinfections.html'>streptococcus</a> bacteria. The bacteria spread through contact with people who are ill or by healthy people who carry the bacteria in the back of their nose. Pneumococcal infections can be mild or severe. The most common types of infections are</p> <ul> <li><a href='https://medlineplus.gov/earinfections.html'>Ear infections</a></li> <li><a href='https://medlineplus.gov/sinusitis.html'>Sinus infections</a></li> <li><a href='https://medlineplus.gov/pneumonia.html'>Pneumonia</a></li> <li><a href='https://medlineplus.gov/sepsis.html'>Sepsis</a></li> <li><a href='https://medlineplus.gov/meningitis.html'>Meningitis</a></li> </ul> <p>How the diagnosis is made depends upon where the infection is. Your doctor will do a physical exam and health history. Possible tests may include blood, imaging, or lab tests. Treatment is with antibiotics. Vaccines can prevent pneumococcal infections. There are two vaccines. One is for infants and young children. The other is for people at high risk, including those who are over 65 years old, have chronic illnesses or weak immune systems, smoke, have asthma, or live in long-term care facilities.</p> <p >Centers for Disease Control and Prevention</p>"
"363","Pneumonia","Pneumonia is an infection in one or both of the lungs. Symptoms of pneumonia vary to mild to severe. Read about the signs of pneumonia.","<p>Pneumonia is an infection in one or both of the lungs. Many germs, such as bacteria, viruses, and fungi, can cause pneumonia. You can also get pneumonia by inhaling a liquid or chemical. People most at risk are older than 65 or younger than 2 years of age, or already have health problems.</p> <p>Symptoms of pneumonia vary from mild to severe. See your doctor promptly if you</p> <ul> <li>Have a high fever</li> <li>Have shaking chills</li> <li>Have a <a href='https://medlineplus.gov/cough.html'>cough</a> with phlegm that doesn't improve or gets worse</li> <li>Develop shortness of breath with normal daily activities</li> <li>Have chest pain when you breathe or cough</li> <li>Feel suddenly worse after a cold or the flu</li> </ul> <p>Your doctor will use your medical history, a physical exam, and lab tests to diagnose pneumonia. Treatment depends on what kind you have. If bacteria are the cause, antibiotics should help. If you have viral pneumonia, your doctor may prescribe an antiviral medicine to treat it.</p> <p>Preventing pneumonia is always better than treating it. Vaccines are available to prevent pneumococcal pneumonia and the flu. Other preventive measures include washing your hands frequently and not smoking.</p> <p >NIH: National Heart, Lung, and Blood Institute</p>"
"3878","Poison Ivy, Oak, and Sumac","Spending time outdoors could result in contact with poison ivy, oak or sumac plants. Most people are sensitive, they can cause a blistering skin rash.","<p>If you spend time outdoors, chances are you have been bothered by poison ivy, poison oak or poison sumac at some point. Most people are sensitive to the plants' oily sap. The sap is in the root, stems, leaves and fruit of these plants. If it gets on your skin, it causes a blistering skin <a href='https://medlineplus.gov/rashes.html'>rash</a>. The rash can range from mild to severe, depending on how much sap gets on your skin and how sensitive you are to it. Problems can also happen if the plants are burned. Airborne sap-coated soot can get into the eyes, nose, throat and respiratory system. </p> <p>The best way to avoid the rash is to learn what the plants look like and stay away from them. If you come into contact with the plants, wash your skin and clothing right away. If you develop a rash, ask your pharmacist about over-the-counter medicines. For severe rashes, see your doctor. </p> <p >National Park Service</p>"
"364","Poisoning","A poison is any substance that is harmful to your body. The effects of poisoning range from short-term illness to brain damage, coma, and death.","<p>A poison is any substance that is harmful to your body. You might swallow it, inhale it, inject it, or absorb it through your skin. Any substance can be poisonous if too much is taken. Poisons can include</p> <ul> <li>Prescription or over-the-counter medicines taken in doses that are too high</li> <li>Overdoses of illegal drugs</li> <li><a href='https://medlineplus.gov/carbonmonoxidepoisoning.html'>Carbon monoxide</a> from gas appliances</li> <li><a href='https://medlineplus.gov/householdproducts.html'>Household products</a>, such as laundry powder or furniture polish </li> <li><a href='https://medlineplus.gov/pesticides.html'>Pesticides</a> </li> <li>Indoor or outdoor plants </li> <li>Metals such as <a href='https://medlineplus.gov/leadpoisoning.html'>lead</a> and <a href='https://medlineplus.gov/mercury.html'>mercury</a> </li> </ul> <p>The effects of poisoning range from short-term illness to brain damage, coma, and death. To prevent poisoning it is important to use and store products exactly as their labels say. Keep dangerous products where children can't get to them. Treatment for poisoning depends on the type of poison. If you suspect someone has been poisoned, call your local poison control center at <strong>1-800-222-1222</strong> right away.</p>"
"365","Polio and Post-Polio Syndrome","Poliovirus is very contagious. Get the facts on polio and post-polio syndrome. Take precautions when travelling and learn about the polio vaccine. ","<p>Polio is an infectious disease caused by a virus. The virus lives in an infected person's throat and intestines. It is most often spread by contact with the stool of an infected person. You can also get it from droplets if an infected person sneezes or coughs. It can contaminate food and water if people do not wash their hands.</p> <p>Most people have no symptoms. If you have symptoms, they may include fever, fatigue, nausea, headache, flu-like symptoms, stiff neck and back, and pain in the limbs. A few people will become paralyzed. There is no treatment to reverse the paralysis of polio. </p> <p>Some people who've had polio develop post-polio syndrome (PPS) years later. Symptoms include tiredness, new muscle weakness, and muscle and joint pain. There is no way to prevent or cure PPS.</p> <p>The polio vaccine has wiped out polio in the United States and most other countries.</p> <p >Centers for Disease Control and Prevention</p>"
"5912","Polycystic Ovary Syndrome","Polycystic ovary syndrome (PCOS) happens when a woman's ovaries or adrenal glands produce more male hormones than normal. Learn the symptoms of PCOS.","<p>Polycystic ovary syndrome (PCOS) happens when a woman's ovaries or adrenal glands produce more male hormones than normal. PCOS causes cysts (fluid-filled sacs) to grow on the ovaries. Symptoms include</p> <ul> <li>Irregular menstrual periods</li> <li><a href='https://medlineplus.gov/femaleinfertility.html'>Infertility</a></li> <li><a href='https://medlineplus.gov/pelvicpain.html'>Pelvic pain</a></li> <li>Excess hair growth on the face, chest, stomach, or thighs</li> <li>Weight gain</li> <li>Acne or oily skin</li> <li>Patches of thickened skin</li> </ul> <p>Women with PCOS are at higher risk of diabetes, metabolic syndrome, heart disease, and high blood pressure.</p> <p>PCOS is more common in women who have obesity, or have a mother or sister with PCOS. To diagnose PCOS, your health care provider may do a physical exam, pelvic exam, blood tests, and an <a href='https://medlineplus.gov/ultrasound.html'>ultrasound</a>.</p> <p>There is no cure, but diet, exercise, and medicines can help control the symptoms. Birth control pills help women have normal periods, reduce male hormone levels, and clear acne. Treatments for infertility caused by PCOS may include medicines, surgery, and <a href='https://medlineplus.gov/assistedreproductivetechnology.html'>in vitro fertilization</a> (IVF).</p> <p >NIH: National Institute of Child Health and Human Development</p>"
"1382","Polymyalgia Rheumatica","Polymyalgia rheumatica (PMR) is a disorder that causes muscle pain and stiffness in your neck, shoulders and hips. Read about diagnosis and treatment.","<p>Polymyalgia rheumatica is a disorder that causes muscle pain and stiffness in your neck, shoulders, and hips. It is most common in women and almost always occurs in people over 50. The main symptom is stiffness after resting. Other symptoms include fever, weakness and weight loss. In some cases, polymyalgia rheumatica develops overnight. In others, it is gradual.</p> <p>The cause is not known. There is no single test to diagnose polymyalgia rheumatica. Your doctor will use your medical history, symptoms, and a physical exam to make the diagnosis. Lab tests for inflammation may help confirm the diagnosis.</p> <p>Polymyalgia rheumatica sometimes occurs along with <a href='https://medlineplus.gov/giantcellarteritis.html'>giant cell arteritis</a>, a condition that causes swelling of the arteries in your head. Symptoms include headaches and blurred vision. Doctors often prescribe prednisone, a <a href='https://medlineplus.gov/steroids.html'>steroid</a> medicine, for both conditions. With treatment, polymyalgia rheumatica usually disappears in a day or two. Without treatment, it usually goes away after a year or more. </p> <p >NIH: National Institute of Arthritis and Musculoskeletal and Skin Diseases</p>"
"1249","Porphyria","Porphyrias are a group of genetic disorders caused by problems with how your body makes a substance called heme. Read more about types and symptoms.","<p>Porphyrias are a group of genetic disorders caused by problems with how your body makes a substance called heme. Heme is found throughout the body, especially in your blood and bone marrow, where it carries oxygen. </p> <p>There are two main types of porphyrias. One affects the skin and the other affects the nervous system. People with the skin type develop blisters, itching, and swelling of their skin when it is exposed to sunlight. The nervous system type is called acute porphyria. Symptoms include pain in the chest, abdomen, limbs, or back; muscle numbness, tingling, paralysis, or cramping; vomiting; constipation; and personality changes or mental disorders. These symptoms come and go.</p> <p>Certain triggers can cause an attack, including some medicines, smoking, drinking alcohol, infections, stress, and sun exposure. Attacks develop over hours or days. They can last for days or weeks. </p> <p>Porphyria can be hard to diagnose. It requires blood, urine, and stool tests. Each type of porphyria is treated differently. Treatment may involve avoiding triggers, receiving heme through a vein, taking medicines to relieve symptoms, or having blood drawn to reduce iron in the body. People who have severe attacks may need to be hospitalized.</p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>"
"367","Post-Traumatic Stress Disorder"," You can get Post-Traumatic Stress Disorder (PTSD) after experiencing a traumatic event. PTSD starts at different times for different people.","<p>Post-traumatic stress disorder (PTSD) is a real illness. You can get PTSD after living through or seeing a traumatic event, such as war, a hurricane, <a href='https://medlineplus.gov/sexualassault.html'>sexual assault</a>, <a href='https://medlineplus.gov/domesticviolence.html'>physical abuse</a>, or a bad accident. PTSD makes you feel stressed and afraid after the danger is over. It affects your life and the people around you.</p> <p>PTSD can cause problems like</p> <ul> <li>Flashbacks, or feeling like the event is happening again</li> <li>Trouble sleeping or nightmares</li> <li>Feeling alone</li> <li>Angry outbursts</li> <li>Feeling worried, guilty, or sad</li> </ul> <p>PTSD starts at different times for different people. Signs of PTSD may start soon after a frightening event and then continue. Other people develop new or more severe signs months or even years later. PTSD can happen to anyone, even children.</p> <p>Treatment may include talk therapy, medicines, or both. Treatment might take 6 to 12 weeks. For some people, it takes longer.</p> <p >NIH: National Institute of Mental Health</p>"
"4919","Postpartum Care","It is important to take care of yourself post-pregnancy. Postpartum care includes managing physical and emotional challenges after your baby is born.","<p>Taking home a new baby is one of the happiest times in a woman's life. But it also presents both physical and emotional challenges. </p> <ul> <li> Get as much rest as possible. You may find that all you can do is eat, sleep, and care for your baby. And that is perfectly okay. You will have spotting or bleeding, like a menstrual period, off and on for up to six weeks. </li> <li>You might also have swelling in your legs and feet, feel constipated, have menstrual-like cramping. Even if you are not breastfeeding, you can have milk leaking from your nipples, and your breasts might feel full, tender, or uncomfortable. </li> <li>Follow your doctor's instructions on how much activity, like climbing stairs or walking, you can do for the next few weeks. </li> <li>Doctors usually recommend that you abstain from sexual intercourse for four to six weeks after birth. </li> </ul> <p>In addition to physical changes, you may feel sad or have the ""baby blues."" If you are extremely sad or are unable to care for yourself or your baby, you might have a serious condition called <a href='https://medlineplus.gov/postpartumdepression.html'>postpartum depression</a>.</p> <p >Dept. of Health and Human Services Office on Women's Health</p>"
"1238","Postpartum Depression","Postpartum (post-pregnancy) depression can begin anytime within the first year after childbirth. Learn about the symptoms of postpartum depression.","<p>Many women have the baby blues after childbirth. If you have the baby blues, you may have mood swings, feel sad, anxious or overwhelmed, have crying spells, lose your appetite, or have trouble sleeping. The baby blues most often go away within a few days or a week. The symptoms are not severe and do not need treatment.</p> <p>The symptoms of postpartum depression last longer and are more severe. You may also feel hopeless and worthless, and lose interest in the baby. You may have thoughts of hurting yourself or the baby. Very rarely, new mothers develop something even more serious. They may have hallucinations or try to hurt themselves or the baby. They need to get treatment right away, often in the hospital.</p> <p>Postpartum depression can begin anytime within the first year after childbirth. The cause is not known. Hormonal and physical changes after birth and the stress of caring for a new baby may play a role. Women who have had depression are at higher risk.</p> <p>If you think you have postpartum depression, tell your health care provider. Medicines, including <a href='https://medlineplus.gov/antidepressants.html'>antidepressants</a> and talk therapy can help you get well.</p> <p >Dept. of Health and Human Services Office on Women's Health</p>"
"5949","Potassium","Potassium is a mineral that the body needs to work normally. Read more about potassium and learn about potassium rich foods to add to your diet.","<p>Potassium is a <a href='https://medlineplus.gov/minerals.html'>mineral</a> that your body needs to work properly. It is a type of <a href='https://medlineplus.gov/fluidandelectrolytebalance.html'>electrolyte</a>. It helps your nerves to function and muscles to contract. It helps your heartbeat stay regular. It also helps move nutrients into cells and waste products out of cells. A diet rich in potassium helps to offset some of <a href='https://medlineplus.gov/sodium.html'>sodium's</a> harmful effects on blood pressure.</p> <p>Many people get all the potassium they need from what they eat and drink. Sources of potassium in the diet include</p> <ul> <li>Leafy greens, such as spinach and collards</li> <li>Fruit from vines, such as grapes and blackberries</li> <li>Root vegetables, such as carrots and potatoes</li> <li>Citrus fruits, such as oranges and grapefruit</li> </ul> <p>Your kidneys help to keep the right amount of potassium in your body. If you have <a href='https://medlineplus.gov/chronickidneydisease.html'>chronic kidney disease</a>, your kidneys may not remove extra potassium from the blood. Some medicines also can raise your potassium level. You may need a special diet to lower the amount of potassium that you eat.</p>"
"4455","Preconception Care","Preconception care is care you receive before you get pregnant. It involves taking care of problems that might affect you and your baby later. ","<p>If you are trying to have a baby or are just thinking about it, it is not too early to prepare for a safe pregnancy and a healthy baby. You should see your health care provider for preconception care.</p> <p>Preconception care is care you receive before you get pregnant. Your health care provider can help you figure out which steps you need to take now, such as</p> <ul> <li>Finding and taking care of any problems that might affect you and your baby later, like <a href='https://medlineplus.gov/diabetesandpregnancy.html'>diabetes</a> or <a href='https://medlineplus.gov/highbloodpressureinpregnancy.html'>high blood pressure</a></li> <li>Increasing the amount of <a href='https://medlineplus.gov/folicacid.html'>folic acid</a> you get to prevent <a href='https://medlineplus.gov/neuraltubedefects.html'>neural tube defects</a></li> <li>Getting up to date on vaccines</li> <li>Avoiding smoking, drinking alcohol, or taking drugs</li> <li>Trying to reach a healthy weight</li> </ul> <p>By taking action on health issues before pregnancy, you can prevent many future problems for yourself and your baby. Once you're pregnant, you'll get <a href='https://medlineplus.gov/prenatalcare.html'>prenatal care</a> until your baby is born.</p> <p >NIH: National Institute of Child Health and Human Development</p>"
"5784","Prediabetes","Prediabetes happens when your blood sugar levels are higher than normal but not high enough to be called diabetes.","<p>Prediabetes means you have blood glucose, or <a href='https://medlineplus.gov/bloodsugar.html'>blood sugar</a>, levels that are higher than normal but not high enough to be called <a href='https://medlineplus.gov/diabetestype2.html'>diabetes</a>. Glucose comes from the foods you eat. Too much glucose in your blood can damage your body over time. If you have prediabetes, you are more likely to develop type 2 diabetes, heart disease, and stroke.</p> <p>Most people with prediabetes don't have any symptoms. Your doctor can use an <a href='https://medlineplus.gov/a1c.html'>A1C</a> test or another blood test to find out if your blood glucose levels are higher than normal. If you are 45 years old or older, your doctor may recommend that you be tested for prediabetes, especially if you are overweight.</p> <p><a href='https://medlineplus.gov/weightcontrol.html'>Losing weight</a> - at least 5 to 10 percent of your starting weight - can prevent or delay diabetes or even reverse prediabetes. That's 10 to 20 pounds for someone who weighs 200 pounds. You can lose weight by cutting down on the amount of calories and fat you eat and <a href='https://medlineplus.gov/exerciseandphysicalfitness.html'>being physically active</a> at least 30 minutes a day. Being physically active makes your body's insulin work better. Your doctor may also prescribe medicine to help control the amount of glucose in your blood.</p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>"
"368","Pregnancy","If you're pregnant, getting the prenatal care you need for a healthy pregnancy is important. Get all of the details right here.","<p>You're going to have a baby! It's an exciting time, but it can also feel a bit overwhelming. You may have a lot of questions, including what you can do to give your baby a healthy start. To keep you and your baby healthy during pregnancy, it is important to</p> <ul> <li><strong>Have regular visits with your health care provider.</strong> These <a href='https://medlineplus.gov/prenatalcare.html'>prenatal care</a> visits help make sure that you and your baby are healthy. And if there are any health problems, your provider can find them early. Getting treatment right away can cure many problems and prevent others.</li> <li><strong>Eat healthy and drink plenty of water.</strong> Good <a href='https://medlineplus.gov/pregnancyandnutrition.html'>nutrition during pregnancy</a> includes eating a variety of</li> <ul> <li>Fruits</li> <li>Vegetables</li> <li>Whole grains</li> <li>Lean meats or other protein sources</li> <li>Low-fat dairy products</li> </ul> <li><strong>Take prenatal vitamins.</strong> Pregnant women need higher amounts of certain vitamins and minerals, such as <a href='https://medlineplus.gov/folicacid.html'>folic acid</a> and <a href='https://medlineplus.gov/iron.html'>iron</a>.</li> <li><strong>Be careful with medicines.</strong> Always check with your health care provider before you start or stop any <a href='https://medlineplus.gov/pregnancyandmedicines.html'>medicine</a>. This includes over-the-counter medicines and dietary or herbal supplements.</li> <li><strong>Stay active.</strong> Physical activity can help you stay strong, feel and sleep better, and prepare your body for birth. Check with your provider about which types of activities are right for you.</li> <li><strong>Avoid substances that could hurt your baby,</strong> such as <a href='https://medlineplus.gov/pregnancyandsubstanceabuse.html'>alcohol, drugs, and tobacco</a>.</li> </ul> <p>Your body will keep changing as your <a href='https://medlineplus.gov/fetalhealthanddevelopment.html'>baby grows</a>. It can be hard to know whether a new symptom is normal or could be a sign of a <a href='https://medlineplus.gov/healthproblemsinpregnancy.html'>problem</a>. Check with your health care provider if something is bothering or worrying you.</p>"
"5578","Pregnancy and Medicines","Not all medicines are safe to take when you are pregnant. Some medicines can harm your baby, including over-the-counter drugs, herbs and supplements.","<p>Not all medicines are safe to take when you are <a href='https://medlineplus.gov/pregnancy.html'>pregnant</a>. Some medicines can harm your baby. That includes over-the-counter or prescription drugs, herbs, and supplements.</p> <p>Always speak with your health care provider before you start or stop any medicine. Not using medicine that you need may be more harmful to you and your baby than using the medicine. For example, many pregnant women take prescription medicines for health problems like diabetes, asthma, seizures, and heartburn. The decision about whether or not to take a medicine depends on the risks and benefits. You and your health care provider should make this choice together.</p> <p>Pregnant women should not take regular vitamins. They may have too much or too little of the vitamins that you need. There are special vitamins for pregnant women. It is important to take 0.4 mg of folic acid every day before you become pregnant through the first part of your pregnancy. <a href='https://medlineplus.gov/folicacid.html'>Folic acid</a> helps to prevent birth defects of the baby's brain or spine.</p> <p >Food and Drug Administration</p>"
